Site,Pod,DC,normal,zone
MCD_13686,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_14205,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_14685,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_15417,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_15971,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_15979,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_16046,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_16074,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_16090,9,SNA,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_16092,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_16331,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_16440,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_16491,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_16565,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_16566,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_16610,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_16646,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_16733,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_16736,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_16759,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_16875,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_16905,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_17001,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_17041,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_17125,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_17239,9,SNA,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_17262,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_17302,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_17311,9,SNA,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_17430,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_17704,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_17809,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_17813,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_17914,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_19314,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_19567,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_20335,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_21090,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_21511,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_21555,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_22200,9,DAL,True,(GMT-05:00) Eastern Time (US & Canada)
MCD_00329,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_00715,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_02505,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_03546,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_03596,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_05292,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_05649,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_05665,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_05673,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_05714,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_05736,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_05836,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_05870,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_05881,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_06020,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_06077,9,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_06213,9,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_06241,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_06418,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_06446,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_06469,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_06532,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_06574,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_06610,9,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_06708,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_06746,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_06783,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_06791,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_06865,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_06920,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_06958,9,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_07040,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_07060,9,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_07087,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_07199,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_07249,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_07292,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_07416,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_07426,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_07527,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_07690,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_07722,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_07730,9,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_07740,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_07776,9,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_07787,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_07898,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_08020,9,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_08058,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_08096,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_08171,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_10081,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_10119,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_10316,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_10385,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_10423,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_10439,9,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_10466,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_10468,9,DAL,True,(GMT-06:00) Central Time (US & Canada)
MCD_10569,9,SNA,True,(GMT-06:00) Central Time (US & Canada)
MCD_00109,9,SNA,False,(GMT-07:00) Mountain Time (US & Canada)
MCD_00181,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_00190,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_00219,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_00220,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_00232,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_00235,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_00249,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_00308,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_00364,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_00422,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_00434,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_00706,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_00867,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_01105,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_01249,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_01399,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_01680,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_02023,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_02111,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_02204,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_02205,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_02279,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_02302,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_02427,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_02515,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_02570,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_02668,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_02671,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_02731,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_02742,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_02743,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_02751,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_02933,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_02956,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_03059,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_03140,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_03277,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_03319,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_03320,9,SNA,True,(GMT-07:00) Mountain Time (US & Canada)
MCD_00022,9,SNA,False,(GMT-08:00) Pacific Time (US & Canada)
MCD_00038,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00039,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00047,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00052,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00203,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00330,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00342,9,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00353,9,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00380,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00384,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00416,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00425,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00435,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00459,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00460,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00486,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00524,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00534,9,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00540,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00561,9,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00572,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00585,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00593,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00594,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00605,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00616,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00623,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00625,9,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00632,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00633,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00634,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00654,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00658,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00661,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00682,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00685,9,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00688,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00690,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00713,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00724,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00731,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00735,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00741,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00744,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00757,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00763,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00773,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00776,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00777,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00778,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00779,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00787,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00793,9,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00801,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00804,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00806,9,DAL,False,(GMT-08:00) Pacific Time (US & Canada)
MCD_00807,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00809,9,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00814,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00823,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00839,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00854,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00855,9,SNA,True,(GMT-08:00) Pacific Time (US & Canada)
MCD_00857,9,DAL,True,(GMT-08:00) Pacific Time (US & Canada)
